Season,WTeamID,LTeamID,TeamID_W,Team_W,AdjOE_W,AdjDE_W,BARTHAG_W,EFG%_W,EFGD%_W,TOR_W,TORD_W,ORB_W,DRB_W,ADJ T_W,WAB_W,TeamID_L,Team_L,AdjOE_L,AdjDE_L,BARTHAG_L,EFG%_L,EFGD%_L,TOR_L,TORD_L,ORB_L,DRB_L,ADJ T_L,WAB_L
2024,1161,1438,1161.0,Colorado St.,112.788,96.8467,0.852258,54.2,48.5,15.4,16.6,24.6,26.9,66.0492,1.10357,1438.0,Virginia,104.096,92.335,0.798785,48.6,46.6,13.0,19.4,25.6,28.1,60.159,1.55433
2024,1447,1224,1447.0,Wagner,96.2072,105.251,0.262472,45.1,48.8,15.7,16.8,28.8,27.7,61.4662,-11.6482,1224.0,Howard,104.681,113.641,0.279989,51.7,51.1,21.2,16.6,33.3,30.3,67.8774,-12.1792
2024,1160,1129,1160.0,Colorado,118.302,98.6214,0.890167,55.4,49.7,18.1,15.2,32.0,24.7,67.6925,1.67673,1129.0,Boise St.,113.674,97.7795,0.849688,51.0,49.8,16.4,16.9,32.9,23.1,66.4829,0.657174
2024,1212,1286,1212.0,Grambling St.,98.9375,106.414,0.301996,48.1,49.7,20.0,18.8,27.9,32.8,64.8354,-8.05367,1286.0,Montana St.,103.586,107.106,0.405109,54.2,52.3,16.7,18.5,20.5,28.9,68.5956,-12.785
2024,1112,1253,1112.0,Arizona,120.508,93.2661,0.950121,54.5,48.4,16.0,18.0,35.6,23.3,72.3105,4.85262,1253.0,Long Beach St.,105.121,107.665,0.431685,48.5,51.1,17.1,18.3,33.2,29.4,71.5616,-8.2679
2024,1166,1103,1166.0,Creighton,121.678,97.0567,0.930859,57.3,46.3,15.4,11.0,26.1,24.9,66.7295,4.3946,1103.0,Akron,105.169,101.966,0.587988,51.7,49.1,16.9,16.7,29.2,25.6,65.7816,-4.64197
2024,1173,1305,1173.0,Dayton,116.74,100.601,0.846961,56.2,48.3,16.0,15.9,26.4,28.6,64.1867,2.32101,1305.0,Nevada,115.013,98.0993,0.861671,53.2,48.4,15.2,17.4,27.3,26.9,66.863,2.45644
2024,1182,1140,1182.0,Duquesne,107.013,97.0424,0.754858,50.0,48.5,17.4,19.2,29.8,30.3,66.1493,-2.10151,1140.0,BYU,119.836,99.9426,0.889688,54.8,48.2,15.3,16.0,32.8,24.6,69.0824,2.30561
2024,1211,1270,1211.0,Gonzaga,123.551,99.0677,0.926883,57.0,47.3,14.0,16.1,33.2,27.7,68.8258,2.38911,1270.0,McNeese St.,110.983,101.633,0.733444,54.2,48.3,14.0,22.9,31.9,30.6,65.5375,0.566823
2024,1228,1287,1228.0,Illinois,125.702,101.071,0.924701,53.6,48.0,15.0,12.3,35.6,26.3,69.7,5.5562,1287.0,Morehead St.,107.472,103.867,0.596845,54.2,46.4,18.2,15.4,31.9,26.5,64.3196,-3.45338
2024,1235,1355,1235.0,Iowa St.,113.612,87.669,0.951709,52.0,47.4,15.4,25.3,31.1,29.4,67.3506,6.27418,1355.0,South Dakota St.,108.249,105.194,0.581548,55.2,51.3,16.6,16.4,24.4,25.1,67.93,-7.64642
2024,1242,1359,1242.0,Kansas,113.745,94.221,0.897125,53.5,48.3,16.5,16.5,25.7,26.5,69.0074,3.7714,1359.0,Samford,112.515,103.137,0.731222,56.8,50.5,17.8,21.7,30.1,31.9,72.8286,0.0251096
2024,1277,1280,1277.0,Michigan St.,113.329,93.484,0.901479,51.6,48.0,15.0,18.5,29.8,28.5,65.3619,-0.190571,1280.0,Mississippi St.,112.262,95.5055,0.865174,51.4,48.0,18.9,18.4,35.4,27.9,67.1483,0.589185
2024,1301,1403,1301.0,N.C. State,114.23,99.108,0.836584,50.7,49.5,13.8,17.5,28.2,29.1,67.7341,-0.424358,1403.0,Texas Tech,116.887,99.3146,0.866868,52.6,49.2,16.5,17.0,30.2,30.3,66.541,2.78113
2024,1314,1447,1314.0,North Carolina,119.191,94.2737,0.936851,51.5,46.7,14.1,14.8,33.0,23.7,70.4932,6.98817,1447.0,Wagner,96.2072,105.251,0.262472,45.1,48.8,15.7,16.8,28.8,27.7,61.4662,-11.6482
2024,1324,1246,1324.0,Oakland,108.862,104.588,0.613171,51.9,50.6,15.9,16.2,30.4,28.8,66.5921,-4.25321,1246.0,Kentucky,122.728,102.658,0.886297,57.2,49.6,14.2,15.9,28.9,30.3,72.5118,2.78866
2024,1332,1376,1332.0,Oregon,114.202,99.6751,0.827007,51.9,51.5,14.7,17.8,28.6,27.3,67.1756,1.34343,1376.0,South Carolina,114.98,100.114,0.830922,50.9,48.4,15.5,14.9,32.8,27.9,63.2227,4.72694
2024,1397,1389,1397.0,Tennessee,115.913,90.4424,0.945495,51.1,45.3,14.5,18.5,32.2,28.2,69.1943,5.60147,1389.0,Saint Peter's,96.9675,101.172,0.380329,44.6,47.1,19.2,20.4,34.5,29.9,64.0598,-8.88975
2024,1400,1161,1400.0,Texas,116.622,96.5264,0.897975,53.0,48.1,16.9,18.8,29.9,30.1,67.3612,0.660317,1161.0,Colorado St.,112.788,96.8467,0.852258,54.2,48.5,15.4,16.6,24.6,26.9,66.0492,1.10357
2024,1450,1179,1450.0,Washington St.,112.845,96.7177,0.854892,51.8,47.2,16.4,15.7,32.9,25.0,64.8367,1.83201,1179.0,Drake,114.771,100.098,0.828222,54.7,50.8,13.8,17.5,24.1,22.5,67.9276,1.62353
2024,1104,1158,1104.0,Alabama,126.065,102.485,0.915401,56.3,49.7,15.9,15.2,34.9,30.9,72.3467,3.30641,1158.0,Charleston,113.765,105.486,0.70452,52.2,51.2,14.3,16.2,33.7,26.4,70.3022,-1.7317
2024,1124,1159,1124.0,Baylor,122.552,100.958,0.902824,55.7,51.4,17.7,17.0,35.0,26.9,65.843,4.472,1159.0,Colgate,102.87,102.926,0.498459,53.3,47.9,16.2,16.2,25.1,24.8,66.2694,-4.20719
2024,1155,1307,1155.0,Clemson,117.655,97.4006,0.897763,53.9,48.2,14.8,13.9,27.2,26.6,66.2804,1.04019,1307.0,New Mexico,113.898,95.9822,0.877406,50.5,48.1,14.0,19.3,33.5,27.0,72.84,1.48453
2024,1160,1196,1160.0,Colorado,118.302,98.6214,0.890167,55.4,49.7,18.1,15.2,32.0,24.7,67.6925,1.67673,1196.0,Florida,120.547,100.182,0.893602,51.8,49.3,15.7,14.5,37.3,28.8,71.808,2.77141
2024,1163,1391,1163.0,Connecticut,127.966,91.2711,0.979889,56.9,44.4,14.5,16.0,36.7,26.7,64.6459,11.2371,1391.0,Stetson,107.942,114.283,0.341538,52.8,52.3,15.9,13.5,27.4,31.5,66.2287,-6.98344
2024,1181,1436,1181.0,Duke,121.265,95.473,0.939917,54.6,48.6,14.4,16.9,32.0,25.9,66.4988,3.51821,1436.0,Vermont,104.292,98.7434,0.652205,51.6,46.8,13.9,15.1,22.3,23.5,63.3166,-1.35157
