Season,WTeamID,LTeamID,TeamID_W,Team_W,AdjOE_W,AdjDE_W,BARTHAG_W,EFG%_W,EFGD%_W,TOR_W,TORD_W,ORB_W,DRB_W,ADJ T_W,WAB_W,TeamID_L,Team_L,AdjOE_L,AdjDE_L,BARTHAG_L,EFG%_L,EFGD%_L,TOR_L,TORD_L,ORB_L,DRB_L,ADJ T_L,WAB_L
2014,1397,1234,1397.0,Tennessee,118.7,94.0308,0.935787,49.8,46.5,16.8,16.9,39.7,27.5,61.1076,0.408751,1234.0,Iowa,121.694,99.9485,0.905839,51.1,47.4,15.9,18.8,37.6,29.0,68.9122,1.19962
2014,1217,1153,1217.0,Harvard,112.56,95.8616,0.863734,52.1,46.2,17.6,21.1,32.3,29.3,63.5542,2.3741,1153.0,Cincinnati,109.203,92.1544,0.875664,47.7,44.8,17.4,22.4,39.1,32.3,61.4618,5.35922
2014,1257,1264,1257.0,Louisville,119.365,88.2207,0.970026,53.5,43.9,15.3,25.0,37.1,32.7,66.8044,5.38499,1264.0,Manhattan,106.877,97.0588,0.751781,50.7,45.4,19.7,21.7,34.4,33.3,67.5821,-0.377266
2014,1276,1459,1276.0,Michigan,125.521,100.627,0.927042,55.7,49.4,14.8,17.1,29.4,30.5,60.5779,7.74294,1459.0,Wofford,100.351,102.814,0.430752,48.8,49.5,16.4,19.7,30.9,29.0,60.1345,-6.43241
2014,1332,1140,1332.0,Oregon,118.66,100.67,0.868841,53.5,49.1,16.1,18.9,32.2,31.9,67.2991,2.66501,1140.0,BYU,114.36,101.097,0.804976,50.6,49.1,15.3,16.6,34.9,28.6,70.9685,0.645459
2014,1338,1160,1338.0,Pittsburgh,117.683,94.7318,0.923782,50.7,46.7,16.3,19.2,37.2,29.0,61.8098,4.17011,1160.0,Colorado,107.393,96.7247,0.769092,48.3,49.4,19.7,17.8,34.0,26.1,64.9465,2.44782
2014,1124,1304,1124.0,Baylor,119.728,100.203,0.885673,51.3,48.7,17.8,15.8,40.1,32.0,60.9389,3.12976,1304.0,Nebraska,108.784,95.7502,0.812706,48.3,47.6,16.7,19.0,25.7,29.0,64.478,1.28851
2014,1166,1418,1166.0,Creighton,125.686,102.617,0.911494,58.9,48.5,15.0,14.8,27.7,27.8,63.4282,5.65512,1418.0,Louisiana,111.9,105.57,0.661444,51.5,50.4,18.8,18.5,36.5,31.8,68.0291,-3.65905
2014,1273,1181,1273.0,Mercer,110.253,102.441,0.69954,54.0,46.8,17.5,19.0,32.0,31.1,63.2149,-2.64385,1181.0,Duke,126.416,99.354,0.941046,53.8,49.3,14.6,18.5,35.2,31.3,64.728,6.51489
2014,1314,1344,1314.0,North Carolina,113.897,95.3863,0.884898,49.9,47.0,16.9,19.3,38.1,31.3,68.8607,4.27175,1344.0,Providence,115.435,101.172,0.820049,48.3,48.9,17.3,16.4,35.3,30.8,62.873,1.2755
2014,1390,1307,1390.0,Stanford,112.233,97.2387,0.838784,51.3,48.0,17.0,17.0,29.3,28.1,65.2451,1.15821,1307.0,New Mexico,113.408,96.3115,0.867516,51.1,45.0,15.9,14.9,32.5,28.2,64.1865,4.54313
2014,1397,1269,1397.0,Tennessee,118.7,94.0308,0.935787,49.8,46.5,16.8,16.9,39.7,27.5,61.1076,0.408751,1269.0,Massachusetts,109.551,97.5321,0.791892,50.4,46.6,18.8,18.7,34.3,31.7,69.8237,3.65944
2014,1417,1409,1417.0,UCLA,119.553,97.3301,0.914121,54.1,49.9,14.5,20.3,29.8,28.6,68.2162,4.57451,1409.0,Tulsa,106.221,96.452,0.752033,49.2,46.4,16.7,20.3,30.2,29.6,66.3928,-3.44991
