Season,WTeamID,LTeamID,TeamID_W,Team_W,AdjOE_W,AdjDE_W,BARTHAG_W,EFG%_W,EFGD%_W,TOR_W,TORD_W,ORB_W,DRB_W,ADJ T_W,WAB_W,TeamID_L,Team_L,AdjOE_L,AdjDE_L,BARTHAG_L,EFG%_L,EFGD%_L,TOR_L,TORD_L,ORB_L,DRB_L,ADJ T_L,WAB_L
2022,1231,1461,1231.0,Indiana,107.677,91.6139,0.865051,50.6,46.2,17.2,17.6,27.0,25.1,67.2433,0.21251,1461.0,Wyoming,107.856,97.286,0.766054,52.3,47.1,17.1,15.7,25.5,24.6,65.7724,1.92806
2022,1323,1353,1323.0,Notre Dame,112.781,96.7095,0.854199,54.0,49.0,15.6,15.1,22.1,24.7,65.4004,1.85084,1353.0,Rutgers,106.596,96.3088,0.762622,49.9,48.6,17.3,17.8,29.6,27.0,64.9855,-0.712583
2022,1116,1436,1116.0,Arkansas,108.699,90.6872,0.88928,48.6,47.5,16.9,20.5,29.6,25.3,70.6264,4.45965,1436.0,Vermont,109.678,97.3256,0.798041,57.1,47.7,14.7,16.8,23.7,18.7,64.8321,-0.775562
2022,1314,1266,1314.0,North Carolina,114.429,93.4515,0.911242,51.5,48.6,16.4,13.6,31.9,21.6,70.0713,4.25382,1266.0,Marquette,107.7,96.5504,0.778475,52.1,47.0,17.2,18.9,22.5,31.6,71.1812,0.542674
2022,1350,1234,1350.0,Richmond,106.947,99.0559,0.707133,51.1,50.5,14.3,18.8,22.4,27.5,66.6889,-1.64648,1234.0,Iowa,121.113,97.2058,0.926134,53.3,49.7,13.0,19.2,32.3,30.0,69.7859,4.52146
2022,1397,1255,1397.0,Tennessee,111.251,87.087,0.943542,50.7,46.4,17.7,22.9,32.4,27.2,67.3409,7.94635,1255.0,Longwood,104.968,104.498,0.512883,50.9,52.1,18.8,20.4,32.7,25.5,66.3058,-3.2578
2022,1417,1103,1417.0,UCLA,115.834,92.2476,0.932034,50.6,47.6,13.2,19.4,31.3,25.3,65.367,5.04827,1103.0,Akron,105.469,101.666,0.604065,52.5,49.1,17.7,17.5,29.0,26.4,61.9468,-4.27094
2022,1222,1412,1222.0,Houston,116.542,88.4978,0.959522,53.1,43.3,16.9,21.7,37.7,28.0,63.7156,6.15589,1412.0,UAB,111.82,99.1175,0.800066,52.8,48.4,16.4,21.1,33.3,27.5,68.8924,-0.106992
2022,1228,1151,1228.0,Illinois,111.928,92.9694,0.89419,52.5,46.0,18.1,15.5,33.1,26.6,67.0858,4.14305,1151.0,Chattanooga,107.3,97.2549,0.755899,52.2,49.4,17.0,18.1,32.7,26.2,64.6152,0.202146
2022,1274,1425,1274.0,Miami FL,113.56,97.8776,0.846715,53.4,52.5,14.0,20.4,22.4,30.3,67.7112,2.57491,1425.0,USC,108.625,96.1822,0.802029,51.2,44.7,17.9,14.4,33.5,26.7,66.1899,4.08401
2022,1323,1104,1323.0,Notre Dame,112.781,96.7095,0.854199,54.0,49.0,15.6,15.1,22.1,24.7,65.4004,1.85084,1104.0,Alabama,115.165,98.2665,0.861146,51.3,49.8,19.8,17.9,35.3,30.5,71.8272,1.95279
2022,1345,1463,1345.0,Purdue,121.585,97.5219,0.92664,56.5,49.1,17.5,14.0,35.2,23.8,66.01,6.99988,1463.0,Yale,99.3942,97.8563,0.544712,49.7,48.9,18.3,18.2,25.6,26.7,68.848,-4.87028
2022,1395,1371,1395.0,TCU,108.601,92.0723,0.869747,48.7,47.4,21.4,18.6,37.7,26.1,65.8925,2.91773,1371.0,Seton Hall,105.402,93.4465,0.799708,47.2,45.6,17.7,18.5,32.3,29.1,67.5787,1.91851
2022,1400,1439,1400.0,Texas,112.505,91.4909,0.915113,50.1,47.0,17.8,23.0,31.6,29.8,63.5326,3.35083,1439.0,Virginia Tech,115.561,95.2077,0.902735,55.1,49.0,17.0,18.7,27.8,26.2,63.2907,1.73121
2022,1437,1174,1437.0,Villanova,117.165,92.987,0.934495,51.5,47.3,15.5,18.4,31.2,28.9,62.1958,7.27418,1174.0,Delaware,106.513,103.144,0.59136,53.4,49.6,18.3,18.5,26.7,31.3,66.6228,-5.45337
2022,1458,1159,1458.0,Wisconsin,108.677,93.3988,0.85097,47.7,49.0,13.0,17.0,25.9,24.4,66.4128,6.44672,1159.0,Colgate,106.994,103.198,0.602385,55.6,48.9,16.9,16.0,26.6,25.1,66.9979,-6.10512
2022,1211,1272,1211.0,Gonzaga,120.307,89.8865,0.966178,58.7,43.1,15.7,16.3,29.1,23.4,72.644,6.70809,1272.0,Memphis,112.447,92.6257,0.902914,52.3,46.6,22.5,20.4,37.4,30.9,70.0336,1.35396
2022,1242,1166,1242.0,Kansas,119.791,91.2702,0.957996,53.8,45.8,17.3,18.1,32.9,28.6,69.113,10.4025,1166.0,Creighton,104.814,92.1386,0.814914,50.6,44.9,20.4,15.5,28.4,28.5,66.9876,1.70751
2022,1276,1397,1276.0,Michigan,113.887,96.2367,0.873968,52.1,49.7,17.3,14.7,31.0,24.0,66.4264,0.152852,1397.0,Tennessee,111.251,87.087,0.943542,50.7,46.4,17.7,22.9,32.4,27.2,67.3409,7.94635
2022,1314,1124,1314.0,North Carolina,114.429,93.4515,0.911242,51.5,48.6,16.4,13.6,31.9,21.6,70.0713,4.25382,1124.0,Baylor,117.782,91.3259,0.949099,52.8,47.8,17.9,22.9,36.3,28.8,67.5553,8.9014
2022,1344,1350,1344.0,Providence,111.428,95.4844,0.855176,50.0,46.3,17.0,15.6,30.3,27.4,65.3324,5.86528,1350.0,Richmond,106.947,99.0559,0.707133,51.1,50.5,14.3,18.8,22.4,27.5,66.6889,-1.64648
2022,1112,1395,1112.0,Arizona,118.035,93.7349,0.934068,55.6,44.4,18.3,17.4,34.7,28.6,72.257,8.75395,1395.0,TCU,108.601,92.0723,0.869747,48.7,47.4,21.4,18.6,37.7,26.1,65.8925,2.91773
2022,1222,1228,1222.0,Houston,116.542,88.4978,0.959522,53.1,43.3,16.9,21.7,37.7,28.0,63.7156,6.15589,1228.0,Illinois,111.928,92.9694,0.89419,52.5,46.0,18.1,15.5,33.1,26.6,67.0858,4.14305
2022,1274,1120,1274.0,Miami FL,113.56,97.8776,0.846715,53.4,52.5,14.0,20.4,22.4,30.3,67.7112,2.57491,1120.0,Auburn,111.671,90.0116,0.922703,49.9,44.1,16.7,20.0,33.7,28.9,69.99,7.41034
2022,1345,1400,1345.0,Purdue,121.585,97.5219,0.92664,56.5,49.1,17.5,14.0,35.2,23.8,66.01,6.99988,1400.0,Texas,112.505,91.4909,0.915113,50.1,47.0,17.8,23.0,31.6,29.8,63.5326,3.35083
2022,1403,1323,1403.0,Texas Tech,110.511,85.4099,0.950875,52.6,45.8,19.8,23.2,33.2,25.8,66.316,6.56543,1323.0,Notre Dame,112.781,96.7095,0.854199,54.0,49.0,15.6,15.1,22.1,24.7,65.4004,1.85084
