Season,WTeamID,LTeamID,TeamID_W,Team_W,AdjOE_W,AdjDE_W,BARTHAG_W,EFG%_W,EFGD%_W,TOR_W,TORD_W,ORB_W,DRB_W,ADJ T_W,WAB_W,TeamID_L,Team_L,AdjOE_L,AdjDE_L,BARTHAG_L,EFG%_L,EFGD%_L,TOR_L,TORD_L,ORB_L,DRB_L,ADJ T_L,WAB_L
2016,1195,1192,1195.0,Florida Gulf Coast,103.82,103.107,0.519812,51.5,47.7,17.2,15.9,31.7,27.5,67.0351,-8.26836,1192.0,Fairleigh Dickinson,104.103,116.339,0.217909,51.2,52.4,17.7,21.0,28.4,35.8,71.5755,-9.73466
2016,1455,1435,1455.0,Wichita St.,111.071,88.9683,0.927688,48.9,44.7,14.7,23.2,31.7,23.6,65.8614,0.282548,1435.0,Vanderbilt,115.243,94.2856,0.909558,52.9,43.1,16.8,14.2,27.2,29.3,67.7468,-0.376613
2016,1221,1380,1221.0,Holy Cross,97.952,107.638,0.252678,47.9,53.2,16.8,19.6,23.1,29.6,63.6519,-14.2532,1380.0,Southern,100.002,107.024,0.314236,48.5,47.9,16.3,19.6,28.1,31.2,68.5719,-7.95746
2016,1276,1409,1276.0,Michigan,114.228,100.324,0.816462,54.5,51.4,14.5,17.9,24.8,26.4,65.4309,0.880763,1409.0,Tulsa,110.378,100.73,0.741126,50.3,48.2,15.6,20.4,28.0,30.5,68.4557,-1.0717
2016,1114,1345,1114.0,Little Rock,108.649,97.2744,0.781049,51.9,45.9,15.6,21.0,26.7,29.5,62.9278,2.20341,1345.0,Purdue,118.126,94.3579,0.929795,53.6,44.3,17.7,13.7,35.0,23.4,67.9786,4.45026
2016,1139,1403,1139.0,Butler,119.073,99.7658,0.884368,52.6,49.7,14.5,18.6,32.2,27.5,68.2818,2.07525,1403.0,Texas Tech,113.685,100.027,0.81335,50.0,49.6,17.8,19.0,31.3,32.3,66.3418,1.25294
2016,1163,1160,1163.0,Connecticut,111.438,94.6446,0.867426,51.5,44.5,16.3,18.2,28.6,29.1,65.9497,1.23287,1160.0,Colorado,108.62,96.1815,0.801968,48.4,46.8,18.8,15.4,34.8,24.8,69.0143,0.727728
2016,1181,1423,1181.0,Duke,121.924,99.9713,0.907451,53.7,49.5,14.3,17.4,33.2,34.7,67.7992,4.21115,1423.0,UNC Wilmington,110.371,101.938,0.713824,51.2,47.5,15.9,19.9,32.1,30.1,70.4376,-0.601301
2016,1211,1371,1211.0,Gonzaga,118.373,95.5961,0.921118,55.2,44.8,17.1,15.1,32.1,26.0,67.316,2.20083,1371.0,Seton Hall,111.532,92.5208,0.89558,49.8,45.4,19.4,19.5,34.7,30.8,69.5318,5.29931
2016,1231,1151,1231.0,Indiana,122.111,99.467,0.913626,58.7,49.8,19.6,18.9,37.2,29.2,68.6065,3.30021,1151.0,Chattanooga,106.575,101.77,0.629628,51.7,50.5,18.0,20.2,32.3,29.0,66.3669,0.552254
2016,1235,1233,1235.0,Iowa St.,122.084,100.167,0.906826,57.1,49.8,15.7,16.8,26.2,30.1,71.4531,3.52235,1233.0,Iona,110.164,103.036,0.683379,53.8,48.8,17.6,19.2,29.2,31.0,71.7067,-3.34841
2016,1242,1122,1242.0,Kansas,121.6,91.3871,0.963904,55.7,45.1,17.8,18.5,32.2,27.9,69.2415,11.4462,1122.0,Austin Peay,104.518,109.982,0.357538,51.3,53.8,20.2,18.6,31.9,30.0,69.6104,-11.1479
2016,1246,1392,1246.0,Kentucky,123.868,96.2902,0.94766,53.5,44.5,16.2,18.0,37.5,31.9,67.3432,5.02245,1392.0,Stony Brook,105.715,100.306,0.646583,52.2,47.6,17.3,18.4,34.8,26.0,66.8597,-0.960455
2016,1274,1138,1274.0,Miami FL,120.324,97.6948,0.916512,54.2,48.3,16.5,17.4,30.1,29.5,66.1494,6.86801,1138.0,Buffalo,106.116,103.357,0.575156,49.6,49.8,18.8,17.7,31.8,28.7,72.0502,-5.64748
2016,1314,1195,1314.0,North Carolina,124.264,96.0743,0.950678,52.6,48.1,15.4,18.2,40.7,30.0,70.7776,8.53264,1195.0,Florida Gulf Coast,103.82,103.107,0.519812,51.5,47.7,17.2,15.9,31.7,27.5,67.0351,-8.26836
2016,1344,1425,1344.0,Providence,110.307,96.2791,0.826953,48.0,49.3,16.1,20.6,30.4,30.3,68.3973,3.34808,1425.0,USC,114.533,99.768,0.830213,52.2,47.3,16.6,16.7,32.1,31.6,71.1729,0.226543
2016,1428,1201,1428.0,Utah,116.509,98.3603,0.87515,55.1,48.0,18.2,15.3,29.2,27.8,66.0114,5.67468,1201.0,Fresno St.,107.238,101.141,0.662219,48.4,48.8,15.1,21.0,30.0,29.7,68.9141,-0.715521
2016,1438,1214,1438.0,Virginia,120.779,92.1377,0.957418,54.8,48.4,15.1,18.8,29.9,25.2,60.9455,8.65078,1214.0,Hampton,99.3024,108.332,0.268775,46.7,48.6,18.7,16.7,34.5,27.2,70.9877,-6.14598
2016,1455,1112,1455.0,Wichita St.,111.071,88.9683,0.927688,48.9,44.7,14.7,23.2,31.7,23.6,65.8614,0.282548,1112.0,Arizona,116.812,96.7923,0.89678,53.6,46.2,18.2,16.0,35.0,24.9,68.1662,3.47385
2016,1463,1124,1463.0,Yale,109.985,96.4678,0.818768,52.2,46.7,19.9,17.8,39.3,24.3,65.8459,0.0968654,1124.0,Baylor,118.886,100.51,0.873358,51.6,51.2,18.6,19.8,40.0,28.8,66.4901,3.48047
2016,1218,1143,1218.0,Hawaii,107.785,95.9503,0.792078,51.9,44.9,18.1,19.8,30.4,26.4,70.5247,0.952885,1143.0,California,113.221,93.8502,0.8964,52.2,44.3,17.7,14.1,32.4,25.3,67.9488,2.29414
2016,1234,1396,1234.0,Iowa,115.594,96.7808,0.885219,51.3,48.0,14.8,18.8,31.9,31.3,68.9406,2.01329,1396.0,Temple,107.174,98.5507,0.724047,47.0,46.4,13.8,16.2,29.1,29.7,65.6214,-0.043702
