Season,WTeamID,LTeamID,TeamID_W,Team_W,AdjOE_W,AdjDE_W,BARTHAG_W,EFG%_W,EFGD%_W,TOR_W,TORD_W,ORB_W,DRB_W,ADJ T_W,WAB_W,TeamID_L,Team_L,AdjOE_L,AdjDE_L,BARTHAG_L,EFG%_L,EFGD%_L,TOR_L,TORD_L,ORB_L,DRB_L,ADJ T_L,WAB_L
2015,1214,1264,1214.0,Hampton,97.0827,103.985,0.312207,45.6,46.4,20.2,20.1,31.8,30.9,68.99,-12.3452,1264.0,Manhattan,102.01,100.969,0.529437,49.4,48.1,21.1,23.9,30.9,33.1,67.4031,-7.36951
2015,1279,1140,1279.0,Mississippi,113.66,101.43,0.787382,47.8,47.6,16.5,18.7,34.8,31.4,65.938,-0.55375,1140.0,BYU,120.043,102.393,0.861626,53.2,49.6,16.4,17.7,33.4,28.4,70.2391,0.931277
2015,1352,1316,1352.0,Robert Morris,102.849,105.06,0.439166,50.1,49.3,19.8,21.8,31.0,35.9,65.3572,-8.29708,1316.0,North Florida,107.34,106.769,0.515325,53.6,47.9,18.3,17.9,29.2,31.8,66.8448,-4.9182
2015,1116,1459,1116.0,Arkansas,114.966,98.2623,0.85881,50.0,48.3,16.9,22.3,35.7,34.6,69.3164,3.80335,1459.0,Wofford,104.737,98.8259,0.661074,51.1,47.0,17.2,20.0,29.4,27.7,60.6067,0.471083
2015,1139,1400,1139.0,Butler,109.933,90.7722,0.900467,48.4,46.7,17.0,19.5,34.7,25.3,63.272,3.35974,1400.0,Texas,112.146,93.6412,0.888328,49.1,42.1,20.1,14.0,37.9,28.6,62.1763,0.773671
2015,1153,1345,1153.0,Cincinnati,108.345,94.2106,0.833072,49.5,44.1,21.0,19.9,37.3,32.3,59.6883,-1.16299,1345.0,Purdue,112.051,96.2591,0.851572,50.3,45.4,19.9,17.6,36.5,30.9,64.4229,0.901629
2015,1246,1214,1246.0,Kentucky,121.769,86.1481,0.981652,51.5,39.6,16.3,21.3,39.5,31.8,62.8339,12.9584,1214.0,Hampton,97.0827,103.985,0.312207,45.6,46.4,20.2,20.1,31.8,30.9,68.99,-12.3452
2015,1314,1217,1314.0,North Carolina,121.174,94.6464,0.944875,51.6,45.4,18.2,17.7,40.0,31.2,69.2838,6.38167,1217.0,Harvard,104.384,96.9191,0.701258,47.1,46.6,18.4,20.1,32.4,28.4,60.9733,-1.08275
2015,1323,1318,1323.0,Notre Dame,126.963,100.9,0.933534,58.3,47.9,14.5,17.3,27.9,32.2,63.3024,8.4422,1318.0,Northeastern,109.039,102.928,0.660001,54.5,49.8,21.5,15.5,30.1,25.3,63.0276,-4.24514
2015,1417,1374,1417.0,UCLA,113.406,98.8769,0.828733,49.6,48.5,17.6,17.9,33.8,28.6,66.1675,-0.0491262,1374.0,SMU,112.911,96.6547,0.856654,52.1,45.7,19.5,20.3,36.6,29.2,62.9948,3.2961
2015,1437,1248,1437.0,Villanova,123.608,93.3355,0.961968,55.3,45.5,16.3,21.6,32.5,31.2,64.07,11.2273,1248.0,Lafayette,112.053,116.162,0.397922,55.8,53.5,17.1,16.8,27.7,34.5,64.5024,-6.79617
2015,1462,1279,1462.0,Xavier,117.404,97.3874,0.895633,53.3,50.0,18.1,18.8,31.3,27.3,64.9273,1.26713,1279.0,Mississippi,113.66,101.43,0.787382,47.8,47.6,16.5,18.7,34.8,31.4,65.938,-0.55375
2015,1173,1344,1173.0,Dayton,108.805,96.5732,0.79761,52.9,47.3,17.9,21.1,23.3,28.4,63.214,0.902744,1344.0,Providence,113.018,95.8905,0.868746,48.4,48.2,18.1,19.7,35.2,29.0,65.1325,3.55236
2015,1181,1352,1181.0,Duke,126.79,92.8024,0.973109,56.6,46.5,16.3,18.6,35.8,30.2,65.7698,10.5568,1352.0,Robert Morris,102.849,105.06,0.439166,50.1,49.3,19.8,21.8,31.0,35.9,65.3572,-8.29708
2015,1234,1172,1234.0,Iowa,115.337,94.123,0.911929,48.1,45.6,17.1,18.9,35.6,30.3,63.9704,1.97332,1172.0,Davidson,120.207,104.247,0.837287,55.4,49.3,14.1,17.0,29.6,30.4,66.5731,1.82011
2015,1257,1414,1257.0,Louisville,110.968,89.6268,0.921021,47.7,44.0,17.2,21.3,34.7,30.8,64.9462,5.66077,1414.0,UC Irvine,106.986,98.9253,0.711129,50.7,44.7,18.2,17.2,30.0,30.7,63.2787,-4.31393
2015,1268,1434,1268.0,Maryland,111.828,96.0427,0.851943,51.2,45.5,18.9,17.2,28.9,30.5,63.8356,6.82749,1434.0,Valparaiso,106.986,96.4939,0.766211,51.3,45.2,19.0,18.6,34.7,27.4,62.4775,0.395785
2015,1320,1461,1320.0,Northern Iowa,117.278,95.1287,0.917367,55.9,45.6,17.8,19.2,27.0,26.9,57.8476,5.56235,1461.0,Wyoming,104.319,100.066,0.617431,52.2,47.0,18.8,17.9,22.0,27.0,58.585,-1.34771
2015,1438,1125,1438.0,Virginia,113.871,86.4022,0.959868,50.6,42.3,15.7,17.9,34.3,24.2,57.7542,9.92144,1125.0,Belmont,110.905,108.589,0.560378,56.5,51.3,20.3,18.5,28.9,29.6,66.9817,-4.42091
2015,1452,1138,1452.0,West Virginia,111.945,95.5384,0.860865,46.1,52.7,18.7,28.0,40.1,31.1,67.9887,3.94818,1138.0,Buffalo,111.016,99.8426,0.772044,48.7,48.5,16.7,19.7,34.5,30.4,68.3311,-0.965488
2015,1246,1153,1246.0,Kentucky,121.769,86.1481,0.981652,51.5,39.6,16.3,21.3,39.5,31.8,62.8339,12.9584,1153.0,Cincinnati,108.345,94.2106,0.833072,49.5,44.1,21.0,19.9,37.3,32.3,59.6883,-1.16299
2015,1314,1116,1314.0,North Carolina,121.174,94.6464,0.944875,51.6,45.4,18.2,17.7,40.0,31.2,69.2838,6.38167,1116.0,Arkansas,114.966,98.2623,0.85881,50.0,48.3,16.9,22.3,35.7,34.6,69.3164,3.80335
2015,1323,1139,1323.0,Notre Dame,126.963,100.9,0.933534,58.3,47.9,14.5,17.3,27.9,32.2,63.3024,8.4422,1139.0,Butler,109.933,90.7722,0.900467,48.4,46.7,17.0,19.5,34.7,25.3,63.272,3.35974
2015,1417,1412,1417.0,UCLA,113.406,98.8769,0.828733,49.6,48.5,17.6,17.9,33.8,28.6,66.1675,-0.0491262,1412.0,UAB,104.499,102.076,0.567033,47.6,47.6,20.1,19.7,34.2,33.1,64.7184,-7.23686
2015,1428,1207,1428.0,Utah,116.472,90.9676,0.944915,55.2,43.0,18.2,18.3,31.3,28.4,60.7299,3.65454,1207.0,Georgetown,114.261,95.9807,0.881311,51.3,47.1,19.2,20.2,34.3,31.0,63.9418,3.60161
2015,1211,1234,1211.0,Gonzaga,121.999,95.1975,0.945459,57.9,44.2,16.1,17.1,33.9,28.0,64.5667,7.87254,1234.0,Iowa,115.337,94.123,0.911929,48.1,45.6,17.1,18.9,35.6,30.3,63.9704,1.97332
2015,1257,1320,1257.0,Louisville,110.968,89.6268,0.921021,47.7,44.0,17.2,21.3,34.7,30.8,64.9462,5.66077,1320.0,Northern Iowa,117.278,95.1287,0.917367,55.9,45.6,17.8,19.2,27.0,26.9,57.8476,5.56235
2015,1328,1173,1328.0,Oklahoma,112.99,90.7304,0.925749,49.3,44.1,17.6,19.7,31.5,31.4,66.8912,4.24923,1173.0,Dayton,108.805,96.5732,0.79761,52.9,47.3,17.9,21.1,23.3,28.4,63.214,0.902744
2015,1452,1268,1452.0,West Virginia,111.945,95.5384,0.860865,46.1,52.7,18.7,28.0,40.1,31.1,67.9887,3.94818,1268.0,Maryland,111.828,96.0427,0.851943,51.2,45.5,18.9,17.2,28.9,30.5,63.8356,6.82749
2015,1458,1332,1458.0,Wisconsin,130.542,95.8447,0.972161,54.8,47.7,12.4,15.8,32.1,23.7,58.7189,11.258,1332.0,Oregon,115.798,101.285,0.823458,52.3,48.0,16.9,16.7,30.2,31.5,66.3149,2.95439
2015,1112,1462,1112.0,Arizona,119.167,89.1855,0.965536,53.5,45.1,16.5,20.6,34.5,22.4,66.1067,8.94257,1462.0,Xavier,117.404,97.3874,0.895633,53.3,50.0,18.1,18.8,31.3,27.3,64.9273,1.26713
2015,1246,1452,1246.0,Kentucky,121.769,86.1481,0.981652,51.5,39.6,16.3,21.3,39.5,31.8,62.8339,12.9584,1452.0,West Virginia,111.945,95.5384,0.860865,46.1,52.7,18.7,28.0,40.1,31.1,67.9887,3.94818
2015,1458,1314,1458.0,Wisconsin,130.542,95.8447,0.972161,54.8,47.7,12.4,15.8,32.1,23.7,58.7189,11.258,1314.0,North Carolina,121.174,94.6464,0.944875,51.6,45.4,18.2,17.7,40.0,31.2,69.2838,6.38167
2015,1181,1428,1181.0,Duke,126.79,92.8024,0.973109,56.6,46.5,16.3,18.6,35.8,30.2,65.7698,10.5568,1428.0,Utah,116.472,90.9676,0.944915,55.2,43.0,18.2,18.3,31.3,28.4,60.7299,3.65454
