Season,WTeamID,LTeamID,TeamID_W,Team_W,AdjOE_W,AdjDE_W,BARTHAG_W,EFG%_W,EFGD%_W,TOR_W,TORD_W,ORB_W,DRB_W,ADJ T_W,WAB_W,TeamID_L,Team_L,AdjOE_L,AdjDE_L,BARTHAG_L,EFG%_L,EFGD%_L,TOR_L,TORD_L,ORB_L,DRB_L,ADJ T_L,WAB_L
2025,1106,1384,1106.0,Alabama St.,100.854,109.25,0.285048,47.0,50.7,13.1,18.7,28.0,30.8,67.9827,-10.1102,1384.0,Saint Francis,100.249,111.951,0.219321,51.8,51.2,19.7,16.2,25.0,29.9,67.4089,-12.1089
2025,1314,1361,1314.0,North Carolina,119.31,99.8235,0.88602,54.1,49.5,15.1,15.3,29.1,26.9,70.8367,1.36167,1361.0,San Diego St.,108.885,95.8091,0.813245,50.5,45.9,16.8,19.5,29.2,31.0,66.1054,0.982161
2025,1291,1110,1291.0,Mount St. Mary's,100.272,107.748,0.304287,50.9,48.7,21.4,15.6,30.5,27.9,67.7791,-8.06904,1110.0,American,101.716,108.681,0.318292,52.0,52.5,16.9,17.7,23.8,27.4,63.768,-8.23046
2025,1462,1400,1462.0,Xavier,116.822,98.9511,0.870934,54.1,51.0,15.6,17.6,24.4,25.5,69.159,0.415413,1400.0,Texas,117.41,100.996,0.849653,52.6,48.9,14.3,16.4,29.7,29.4,67.5506,0.153661
2025,1116,1242,1116.0,Arkansas,113.721,95.5145,0.881472,52.2,47.6,16.3,17.2,28.1,29.9,69.3958,1.3706,1242.0,Kansas,116.042,93.7259,0.921012,53.1,46.3,16.9,15.6,30.5,27.6,68.5972,4.18986
2025,1120,1106,1120.0,Auburn,127.683,92.9737,0.974622,54.9,46.1,13.6,17.4,34.2,29.7,68.2866,12.7036,1106.0,Alabama St.,100.854,109.25,0.285048,47.0,50.7,13.1,18.7,28.0,30.8,67.9827,-10.1102
2025,1140,1433,1140.0,BYU,126.796,100.218,0.937329,57.0,51.4,17.4,16.9,33.7,26.4,67.5785,4.82007,1433.0,VCU,115.961,96.6809,0.890043,52.4,44.8,16.8,20.5,36.5,30.4,66.3788,1.04808
2025,1166,1257,1166.0,Creighton,118.409,98.6874,0.890429,56.1,47.2,17.9,11.6,26.4,27.2,67.4397,3.04901,1257.0,Louisville,117.958,95.9229,0.915138,53.2,49.7,16.3,18.5,31.9,27.1,69.1582,5.49165
2025,1179,1281,1179.0,Drake,113.103,97.7383,0.842778,53.9,51.4,18.4,21.8,35.3,25.7,59.1365,2.71229,1281.0,Missouri,125.913,101.235,0.924745,55.8,50.9,15.5,20.1,33.5,32.3,68.6068,3.20679
2025,1211,1208,1211.0,Gonzaga,124.801,96.7085,0.949441,56.0,47.5,13.4,18.0,32.5,26.9,70.5072,2.81474,1208.0,Georgia,115.722,96.9599,0.884352,52.1,47.7,18.8,18.0,36.0,31.9,66.7478,2.03791
2025,1222,1188,1222.0,Houston,124.692,87.3475,0.983593,51.7,44.8,14.2,20.9,36.9,28.6,61.7814,11.5366,1188.0,SIU Edwardsville,101.033,105.903,0.367865,48.5,47.6,17.2,17.1,31.3,29.7,66.194,-7.6753
2025,1270,1155,1270.0,McNeese St.,113.861,99.7006,0.821608,53.0,47.7,16.2,21.7,34.5,31.7,65.7521,-0.394373,1155.0,Clemson,117.305,95.5404,0.913735,53.4,48.8,15.8,20.0,33.7,30.4,64.6306,4.75238
2025,1276,1471,1276.0,Michigan,115.71,93.9385,0.916606,53.8,46.1,19.6,15.8,33.2,30.2,70.0288,6.8452,1471.0,UC San Diego,112.97,97.5494,0.843927,55.1,47.8,13.4,23.3,25.6,28.6,66.0045,0.94624
2025,1345,1219,1345.0,Purdue,125.602,99.3746,0.936647,55.9,51.8,15.7,17.5,31.8,29.7,65.2015,4.92492,1219.0,High Point,117.711,108.159,0.725771,56.3,49.1,15.3,16.4,33.6,30.6,66.6012,-1.69133
2025,1385,1303,1385.0,St. John's,112.956,90.0335,0.9314,49.2,45.9,15.3,21.4,37.9,29.8,70.0578,7.84787,1303.0,Nebraska Omaha,112.101,109.083,0.577814,52.6,53.2,15.6,14.8,29.8,25.9,67.7568,-6.3968
2025,1397,1459,1397.0,Tennessee,120.158,91.8776,0.956313,52.5,45.0,16.1,17.7,35.6,30.3,63.921,9.32784,1459.0,Wofford,111.965,109.935,0.552415,53.2,51.9,16.9,14.7,35.5,26.3,64.2032,-9.56858
2025,1401,1463,1401.0,Texas A&M,116.027,94.2054,0.916517,47.6,48.3,17.8,19.4,41.4,28.0,66.7138,5.46453,1463.0,Yale,113.991,104.103,0.739525,54.7,49.1,14.5,16.1,32.7,25.9,67.6768,-2.55933
2025,1403,1423,1403.0,Texas Tech,126.063,97.5769,0.950057,54.7,48.1,14.2,17.1,34.2,28.3,66.1384,5.83555,1423.0,UNC Wilmington,112.343,106.67,0.644739,52.1,50.8,16.0,17.1,35.1,28.2,65.6976,-3.16547
2025,1417,1429,1417.0,UCLA,117.942,94.3373,0.928784,52.8,50.1,15.9,22.8,32.7,29.8,65.1252,3.87453,1429.0,Utah St.,121.276,105.421,0.833577,55.3,51.9,16.0,20.1,34.7,30.3,67.7266,2.2507
2025,1458,1285,1458.0,Wisconsin,123.11,96.7586,0.941028,53.8,48.1,14.0,14.5,28.0,26.7,67.8732,6.56606,1285.0,Montana,111.89,109.039,0.57367,56.0,52.5,16.1,15.5,22.5,29.0,67.3104,-2.99621
2025,1104,1352,1104.0,Alabama,127.738,96.6229,0.961224,56.6,47.8,16.6,13.5,33.7,29.4,75.0636,10.1171,1352.0,Robert Morris,106.736,104.598,0.557914,51.2,50.7,18.2,18.7,35.2,28.1,68.2225,-4.0058
2025,1112,1103,1112.0,Arizona,124.918,97.4057,0.945877,53.3,48.9,16.0,16.2,36.0,27.9,70.2748,5.44612,1103.0,Akron,113.469,106.863,0.665922,54.9,50.1,16.4,17.3,32.5,29.4,71.4845,-1.58041
2025,1124,1280,1124.0,Baylor,121.313,100.311,0.898998,51.1,52.0,15.9,18.6,36.0,30.9,64.7273,2.06193,1280.0,Mississippi St.,118.426,99.2345,0.884241,51.9,51.8,15.3,18.9,33.9,29.9,68.2385,3.08509
2025,1161,1272,1161.0,Colorado St.,117.385,98.9755,0.876719,55.5,48.5,17.2,16.7,27.0,25.8,66.0989,0.770692,1272.0,Memphis,112.146,99.3287,0.801496,53.5,48.6,19.3,18.9,35.3,32.3,70.8582,4.96715
